scheduler,seed,configured_steps,step,calibration_mse,wikitext_validation_mse,original_scale_validation_mse,generalization_gap,orthogonality_max_abs,rotation_tensor_sha256,optimizer_elapsed_seconds,evaluation_elapsed_seconds,wall_elapsed_seconds
cosine,35,10000,4900,0.0003848933744983185,0.0005063715140440905,0.3022913491950021,0.00012147813954577202,6.014796039011117e-08,d3f06a89f21786bf6b026ffb6509e7bf510e7d326f72159b650e72f518606151,40.42901547253132,1.9919197335839272,47.983985505998135
cosine,35,10000,5000,0.0003844583957377523,0.000506112168658035,0.30210897020333505,0.00012165377292028268,6.001641206232478e-08,4ee0c153a027989d98717a6ee0341df19cad036fedb26f25c13217e8550ba051,41.25206968188286,2.0300101935863495,48.958603136241436
cosine,35,10000,5100,0.00038415352767096067,0.0005060986201215201,0.30209145627577527,0.0001219450924505594,5.6415726756853246e-08,c448e6e8ac915257454e8f6c88098073faa2a3338f6f029adcf93f32df5126a9,42.075010403990746,2.0681016221642494,49.9988971054554
cosine,35,10000,5200,0.0003838266277149671,0.0005060663814138167,0.3020853664788774,0.00012223975369884954,5.46980254423346e-08,1eedf904dd43482be8ec20a171f3158d70f11da7a839934027bdfffdd122a52f,42.89534966647625,2.106180891394615,50.937338940799236
cosine,35,10000,5300,0.0003832290604712796,0.000505802173105252,0.30194873326763627,0.00012257311263397241,5.3602480454273405e-08,d9524303a5b6d49ecc981cc9c2bd198c0bea2f9e47e9a9a8149c341be5a586c8,43.71812231838703,2.1444564014673233,51.87841019779444
cosine,35,10000,5400,0.000382809008094398,0.0005056766978981386,0.3018455199298842,0.00012286768980374063,5.439410777352549e-08,ae29a30466e04881b5f3b12d1c69141744f2725c6f2f5b8ff2f53ed2467a4dc1,44.54213284701109,2.1825974732637405,52.82146745920181
cosine,35,10000,5500,0.0003824549077826589,0.000505504542488211,0.3017534942509883,0.00012304963470555208,4.9540908708678444e-08,726b8758f61eed284f2293aa8d10fcbe5476d3c1f9da00329f43c9be67f74a1a,45.36563905328512,2.2209625765681267,53.76395561546087
cosine,35,10000,5600,0.0003823309390007523,0.0005056390968185553,0.3018526013192968,0.00012330815781780302,5.204534037073216e-08,7138893a91d86dc19fcbf339f257fd221008edf14a9e3c912116e547a988d8b9,46.18741424381733,2.25909660756588,54.70492824912071
cosine,35,10000,5700,0.0003819503381965461,0.0005052443444348853,0.3016215207744608,0.0001232940062383392,5.589853635523667e-08,f3980f796445a95fc4e36647bd4401ecc9091b50c5d566af405e818963f918bf,47.01122219860554,2.297402411699295,55.64801033586264
cosine,35,10000,5800,0.00038153276427621563,0.000505386083869297,0.3017105851095039,0.00012385331959308132,5.759200538690834e-08,90410daf71210eed77d2bf271b382c903a5cc1a46c9048a1605662a2491361bc,47.8350009098649,2.3355127424001694,56.591438576579094
cosine,35,10000,5900,0.00038114971819425136,0.0005053503343930288,0.3016819428776216,0.00012420061619877742,6.112765915666785e-08,ab1de8fd66421f3b884c092817e538bdfcc93a14ba9a9296bb3abbd1bd4a85f6,48.658275321125984,2.3738382756710052,57.534185610711575
cosine,35,10000,6000,0.0003807578849137627,0.0005050317063926002,0.3014814285365901,0.00012427382147883748,6.097977944818922e-08,575fcb4542190dab5517f1e5f5eb4b4b8b63c36d27a56cb5412d78c91a9655f6,49.48065845668316,2.4120809882879257,58.48337555676699
cosine,35,10000,6100,0.0003805065200701563,0.0005051567242251309,0.3015657132218621,0.00012465020415497463,5.4907729252207105e-08,cc831a0a1859c81c3564aee092953d1f3ae2f4295de49352825b01a9df390efa,50.303785517811775,2.4514295905828476,59.48605490475893
cosine,35,10000,6200,0.0003800197648686776,0.0005049732805613161,0.30146150105338165,0.00012495351569263846,5.486143750399464e-08,f5fa17fa7a2a70e4eb1a95188c5917a7ba74e7803a38dc0945279e18c4bf0dec,51.126967906951904,2.489767111837864,60.437334917485714
cosine,35,10000,6300,0.0003798675664210549,0.0005048701583767468,0.3013674312646799,0.00012500259195569186,6.07954759868079e-08,f4289fd89f702b1962efd8d39870f811e3d15981e23ddca95b1567a3d7d17181,51.95151686668396,2.5279193222522736,61.38239121437073
cosine,35,10000,6400,0.0003794476758418597,0.000504875519167669,0.3014183121526912,0.00012542784332580936,5.574328554303065e-08,f0cbf624914d07a76aa2e8a6e346a1ba7ec117091459328f2926638050e290ec,52.77361527085304,2.566017746925354,62.324141666293144
cosine,35,10000,6500,0.00037909627292975756,0.0005047085263871764,0.3012978466435925,0.0001256122534574189,4.8471950897521765e-08,c4626fe566417a97fc9549ced55619ff3b640de5de892b6b0b06c82a93dcf50e,53.597603373229504,2.604200027883053,63.26864168047905
cosine,35,10000,6600,0.00037884915503738625,0.0005045868821369481,0.3012415168032021,0.00012573772709956188,5.994231266903682e-08,fd9946946582991c6dba99dbde3ccb0e2aafb0eed50adba24f834593db1b1dba,54.42018511891365,2.642145410180092,64.21141466498375
cosine,35,10000,6700,0.0003786544774726508,0.0005044807559713149,0.30115932708804394,0.00012582627849866412,4.884694138063139e-08,077fed938b7b54968d77d206eddd70d96c5948bdbe346f16747307fbf1e35828,55.24363149702549,2.6803881525993347,65.15508457273245
cosine,35,10000,6800,0.00037821160179341007,0.0005044117083237154,0.3011222763375372,0.00012620010653030533,5.82636199286668e-08,40ea2887ebcae5751ad871fa90ac2c35c8e121c62a4890558022344d40557fd7,56.0667816773057,2.7185606956481934,66.09924276173115
cosine,35,10000,6900,0.00037794453388073634,0.000504450033742998,0.30116015332987445,0.00012650549986226167,5.4755564971031845e-08,29aac0f38bb8ce5164e2dae75ab191102e13d25c79dee3fa0d0c48ec9e7bcfe9,56.89026036858559,2.7568489238619804,67.0434542298317
cosine,35,10000,7000,0.0003777416158179392,0.0005043097813501873,0.30106893173069693,0.00012656816553224814,6.764819027171853e-08,4f38c5e6038aec4a23ae7f20daba934fa33e2a7a9f779278171ca7242bd04070,57.71470605581999,2.795114003121853,67.98934214562178
cosine,35,10000,7100,0.0003774336117938759,0.0005041938560204073,0.3010100061974299,0.00012676024422653143,5.127941804516922e-08,cb77bf5f9dde652855a0c77f2e3b7f3b600b50d073051e84e380e8ba1b62aa5d,58.53861162811518,2.834603749215603,68.99615941941738
cosine,35,10000,7200,0.00037713584970333613,0.000504178065437344,0.30100641250282933,0.00012704221573400787,6.35387034098045e-08,3b181621c007c4fe2ef1778bf3e61ae6557c2baee9e8d354c7c717afbe56be9f,59.360778488218784,2.8729599565267563,69.94784294068813
cosine,35,10000,7300,0.0003768651466646844,0.0005042807200883459,0.3010597496900118,0.0001274155734236615,5.278190562396645e-08,4343e02f723e96b6baff06bde6b1ce672857c82d900d1eadfc4684f997295f3d,60.184984900057316,2.9110355228185654,70.89341872930527
cosine,35,10000,7400,0.00037659808614165513,0.0005039588160187236,0.3008595257920206,0.00012736072987706848,6.451969292164961e-08,595e3b39dff08aeb51bab3b6cb6f9f334c3cdbe4ab851a1354ff9c62eea67933,61.007105097174644,2.9492638930678368,71.8363729044795
cosine,35,10000,7500,0.0003763838134229758,0.0005040412292789398,0.30091274148071534,0.00012765741585596402,6.030383947752682e-08,6f057cfc669ac3a5f21156a9b3c797e933f8d498073972718dbfcf8096c729df,61.83133675158024,2.9875282496213913,72.78196945041418
cosine,35,10000,7600,0.0003761383003357821,0.0005038979273574995,0.30082375500796843,0.0001277596270217174,5.133711455940215e-08,6b2edf55a9dd18abbe6d04ee57d58dba134d26df170df264d6b0b88fc2412937,62.653551273047924,3.025825574994087,73.72518051415682
cosine,35,10000,7700,0.0003758663381550065,0.0005038701623405473,0.3008049914537878,0.0001280038241855408,5.236124378527052e-08,47cbcfc95893dff937ae2ce549fe44fd321e5bad582b7d712759e5d929246324,63.47761443257332,3.0640571415424347,74.67102168500423
cosine,35,10000,7800,0.0003756981218536737,0.0005037439721142789,0.30073687970889296,0.00012804585026060522,6.044522171677613e-08,b7800640358f835408bfdde42c6e2b10d3ca939c3ef1881e6d252fb13a00c202,64.29856729507446,3.102120190858841,75.61325119435787
cosine,35,10000,7900,0.00037547617010247336,0.0005036822210993108,0.300689537067683,0.00012820605099683746,5.1619356566945385e-08,e6231f2f4c48e2b5037455dfd7e294654c745977890ea79b51b5eb4ef34d139b,65.12171917408705,3.1403155401349068,76.55792836844921
cosine,35,10000,8000,0.00037533447050286384,0.000503681829837177,0.30070626236647513,0.00012834735933431318,5.528268054444396e-08,b940f21389a81a179b2da5b1ee60e2374f83491778468fd812fca2f1ba4740b2,65.94549673050642,3.1784840002655983,77.50378417223692
cosine,35,10000,8100,0.0003750885916744551,0.000503605196193746,0.3006481672946393,0.00012851660451929092,5.569588945597559e-08,b7e7b11f26028e1d02f92e30a18bc2f8415b4495aa79144ec253a76ffaaccdd1,66.76842265576124,3.216495417058468,78.51204523444176
cosine,35,10000,8200,0.0003748634223814662,0.0005035630757816989,0.30062411031121883,0.0001286996534002327,6.131031549116983e-08,8f04bf0e1c0872a5eda4d9c35760798931da91b9de630612eac693ca89139215,67.59074729681015,3.2548512294888496,79.46371078491211
cosine,35,10000,8300,0.00037468716791089207,0.000503562430370863,0.3006174790125442,0.00012887526245997094,5.168423844459369e-08,0dd6c5ab7d3fa550c941b71ee7d6e4299330b136eaba32c5531d3bc4bf7981de,68.41502495110035,3.293152429163456,80.41167939454317
cosine,35,10000,8400,0.00037453529953346276,0.0005034596673372249,0.30056984225029737,0.00012892436780376215,5.197958841129946e-08,83431bb8e6ac5889a0796555eb5f1ec8f2e3bdef9f490430f361a2169bccb37d,69.23822472989559,3.33186125010252,81.35771863907576
cosine,35,10000,8500,0.00037437742516210903,0.0005034940938326571,0.30058098091421925,0.00012911666867054805,6.007726982559802e-08,204aa1e5c00a325a60bfc975121167736ae3a3d540736636f5ed12a60c2c4720,70.06352428346872,3.3700478300452232,82.31415557861328
cosine,35,10000,8600,0.00037426677612728554,0.0005034737714542104,0.3005730035006309,0.0001292069953269248,5.8413075265661973e-08,dd11729a96b94db7a10985a337cb3a30a0953af887ac9b63f7c3229c10f76065,70.8861835822463,3.4083914384245872,83.2599115818739
cosine,35,10000,8700,0.0003740620777570314,0.0005033297061203257,0.300492070502969,0.0001292676283632943,5.3375430075774943e-08,948446dc39724d8e40e31ba94f9a99322c1ed345905c84c3673c0315de90f6b1,71.71077086776495,3.44657913595438,84.20791220664978
cosine,35,10000,8800,0.00037398858306936233,0.0005033331297816801,0.3004969792259544,0.00012934454671231777,5.518640466828373e-08,5b7c200b2da53f27941bb5734399eec2118f2965aaaff1d505f4ccbd5ded85ad,72.53259428590536,3.4847507625818253,85.1522825062275
cosine,35,10000,8900,0.000373824117650301,0.000503277178921735,0.3004549154720735,0.00012945306127143397,5.762006627385574e-08,a91262499561821ccd61df5e6153d13054e0465cd36c2e92fb56ec99ef9d2175,73.35623902827501,3.5227686762809753,86.09860580414534
cosine,35,10000,9000,0.0003737277033621922,0.0005033249186485733,0.30048952517427097,0.00012959721528638113,5.328766072842939e-08,8e2bafe1c6b895f0123025fb8d154ba30ab092d17e999cb701509c735aef9e1c,74.17808260768652,3.561065696179867,87.04351019114256
cosine,35,10000,9100,0.0003735824573034563,0.0005032210049744634,0.30041905838288585,0.00012963854767100713,5.987434947840597e-08,da0c69250ec834a3c0282757738236cec528f36158f94f76cc4c5c741cc96a1f,75.00144051015377,3.5992836132645607,88.05299238115549
cosine,35,10000,9200,0.0003735276737550919,0.0005032570241461087,0.3004505122057708,0.00012972935039101685,5.564704452787339e-08,8d23a8b21185a1f327fabcec61dd4e979cac51762584721a1f53ac19c8e0f91f,75.82527561485767,3.6374484598636627,89.00897175818682
cosine,35,10000,9300,0.00037344632034397307,0.0005032064947911863,0.30041565232659195,0.00012976017444721322,5.903236421911373e-08,ffefb10e4c9b81064828ccf7cd5c79059793c4d75ffd582d1d44f727a8c0f23e,76.64844153821468,3.676132492721081,89.9555840715766
cosine,35,10000,9400,0.00037334399065258594,0.0005032439888612572,0.3004379397257253,0.00012989999820867126,5.286468673926237e-08,e27d56788e7b2bda11e6bb036e85f60cead3ce78bdeafdf8e0f6c13b73cce8da,77.47173042595387,3.7143117263913155,90.90289394557476
cosine,35,10000,9500,0.0003733094401088266,0.0005032374299975828,0.3004307735418479,0.0001299279898887562,5.618167864263057e-08,f81f8c58d646ea23e02a790bd757243f7418930e3e1d4e10c7fab23682dffbe9,78.29448394477367,3.7524320632219315,91.84920378029346
cosine,35,10000,9600,0.00037324078778233627,0.00050317336350858,0.3003989332232777,0.00012993257572624373,5.450670470530383e-08,d85f74533c5325e07dfccd9293de8b570a8fb8b9edf192cc820f7d5e58cfc029,79.11902613192797,3.790686473250389,92.79809215664864
cosine,35,10000,9700,0.0003732035748242879,0.0005031878891532671,0.30040362138424825,0.00012998431432897917,5.523249946293163e-08,5a0b36762da075a4fa76602749b1dfe53d94148300b0d4ac170a2f7c5223689e,79.94303471595049,3.82901468873024,93.74680744111538
cosine,35,10000,9800,0.0003731693117021706,0.0005032526061032883,0.3004451280885405,0.00013008329440111766,5.496487132106154e-08,848f0c5174aaa8426a70e2072b9aca9eba8a56551295e2e5169d7aa1b6bbadde,80.76714223623276,3.8670911863446236,94.69526405632496
cosine,35,10000,9900,0.0003731414718206594,0.0005031556946786253,0.30037746288280687,0.00013001422285796593,5.349586529312944e-08,1f377ddb2fe30b83b23f3e08cbf25f78561c4d4d30354d8ea866da63409a583e,81.59042054414749,3.9054873436689377,95.64253421872854
cosine,35,10000,10000,0.0003731112067697495,0.0005031522184228976,0.3003845272392027,0.00013004101165314808,5.2900617997231336e-08,824ac9f487464ed7837281b833bb7ce777e761fbbc66cdfa37cc125221af928b,82.4146316871047,3.9439512714743614,96.59167680889368
exponential,35,10000,0,0.0009040029738258681,0.0009056957220110462,0.5371761130336381,1.6927481851780612e-06,3.151346472662908e-08,02bc7e7c99945c466e803b4c0c21031fb5c126b84e7d388c9f8bce208e4559e0,0.0,0.03924701362848282,0.0
exponential,35,10000,100,0.0004943894488249612,0.0005747098503636749,0.34304871886979527,8.032040153871378e-05,4.823024057909464e-08,47beb7276f2b59e7a3a0ccb4a3e751b1e60dc143b1620a17c1661a04688f0a4c,0.8241758495569229,0.07763472199440002,0.9261427819728851
exponential,35,10000,200,0.0004544252803295734,0.0005424673107565781,0.3236996442783493,8.804203042700465e-05,5.058662566614913e-08,47358ed3fa6f030eaef4f3164c156690e4e117f266bde8c105f1b6a0e591a9c0,1.6486998498439789,0.11586111038923264,1.8649593740701675
exponential,35,10000,300,0.0004381216473881011,0.0005314219228580441,0.31705607671938196,9.330027546994302e-05,5.219177834359101e-08,c1335bc8eb89d3d71499adae5907b7f1ba36329d14ec15496e45bb6421933efb,2.4721275940537453,0.1539582908153534,2.802297979593277
exponential,35,10000,400,0.00042758489788852216,0.0005254718669025493,0.3135569270534688,9.788696901402716e-05,5.260823887631716e-08,c9f15995cd3b69de3361db87dfa7727118013b19ff69c25fada2c6893897d0b5,3.2969333454966545,0.19223251193761826,3.741777740418911
