condition_id,method,bit_width,seed,task,category,examples,mean_score,official_score_rounded,population_stddev
learned_K2_V16_s17,learned,2,17,hotpotqa,Multi QA,15,35.25925925925926,35.26,43.12001944361295
learned_K2_V16_s17,learned,2,17,2wikimqa,Multi QA,15,40.0,40.0,48.98979485566356
learned_K2_V16_s17,learned,2,17,gov_report,Summarization,15,30.828874300574245,30.83,3.683239116267531
learned_K2_V16_s17,learned,2,17,multi_news,Summarization,15,22.593388110204522,22.59,5.382337989220685
learned_K2_V16_s17,learned,2,17,trec,Few-shot,15,60.0,60.0,48.98979485566356
learned_K2_V16_s17,learned,2,17,triviaqa,Few-shot,15,88.88888888888889,88.89,28.97423291201177
learned_K2_V16_s17,learned,2,17,samsum,Few-shot,15,45.8467134340481,45.85,18.14718823106637
learned_K2_V16_s17,learned,2,17,passage_count,Synthetic,15,3.3333333333333335,3.33,12.47219128924647
learned_K2_V16_s17,learned,2,17,passage_retrieval_en,Synthetic,15,100.0,100.0,0.0
learned_K2_V16_s17,learned,2,17,lcc,Code,15,69.46666666666667,69.47,29.778888868159978
learned_K2_V16_s17,learned,2,17,repobench-p,Code,15,65.66666666666667,65.67,28.730162238007328
random_K2_V16_s29,random,2,29,qasper,Single QA,15,39.11527183973005,39.12,40.30272332882534
random_K2_V16_s29,random,2,29,multifieldqa_en,Single QA,15,39.61438217262016,39.61,33.03229857621065
random_K2_V16_s29,random,2,29,hotpotqa,Multi QA,15,21.37037037037037,21.37,31.36593173373584
random_K2_V16_s29,random,2,29,2wikimqa,Multi QA,15,21.403508771929822,21.4,39.64135927718905
random_K2_V16_s29,random,2,29,gov_report,Summarization,15,30.399922698507442,30.4,5.652794380549251
random_K2_V16_s29,random,2,29,multi_news,Summarization,15,20.09038634869639,20.09,5.545055240470451
random_K2_V16_s29,random,2,29,trec,Few-shot,15,66.66666666666667,66.67,47.14045207910317
random_K2_V16_s29,random,2,29,triviaqa,Few-shot,15,89.23913043478261,89.24,27.546861030160894
random_K2_V16_s29,random,2,29,samsum,Few-shot,15,42.18422668959989,42.18,16.995464037693072
random_K2_V16_s29,random,2,29,passage_count,Synthetic,15,13.333333333333334,13.33,33.9934634239519
random_K2_V16_s29,random,2,29,passage_retrieval_en,Synthetic,15,50.0,50.0,48.3045891539648
random_K2_V16_s29,random,2,29,lcc,Code,15,52.733333333333334,52.73,30.391811762746595
random_K2_V16_s29,random,2,29,repobench-p,Code,15,53.333333333333336,53.33,26.89403072967845
learned_K2_V16_s29,learned,2,29,qasper,Single QA,15,43.04687670857608,43.05,38.99032300926094
learned_K2_V16_s29,learned,2,29,multifieldqa_en,Single QA,15,38.92378057318226,38.92,24.649977631943404
learned_K2_V16_s29,learned,2,29,hotpotqa,Multi QA,15,32.37037037037037,32.37,38.785824627612286
learned_K2_V16_s29,learned,2,29,2wikimqa,Multi QA,15,28.07017543859649,28.07,43.68385823855696
learned_K2_V16_s29,learned,2,29,gov_report,Summarization,15,32.520417075657086,32.52,5.607444971196233
learned_K2_V16_s29,learned,2,29,multi_news,Summarization,15,21.710045440392598,21.71,4.341636896240056
learned_K2_V16_s29,learned,2,29,trec,Few-shot,15,60.0,60.0,48.98979485566356
learned_K2_V16_s29,learned,2,29,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
learned_K2_V16_s29,learned,2,29,samsum,Few-shot,15,44.35779942443471,44.36,15.198784812019984
learned_K2_V16_s29,learned,2,29,passage_count,Synthetic,15,22.63888888888889,22.64,39.54944943507158
learned_K2_V16_s29,learned,2,29,passage_retrieval_en,Synthetic,15,83.33333333333333,83.33,34.96029493900505
learned_K2_V16_s29,learned,2,29,lcc,Code,15,53.666666666666664,53.67,32.65305839002255
learned_K2_V16_s29,learned,2,29,repobench-p,Code,15,55.4,55.4,24.65981886929964
random_K2_V16_s43,random,2,43,qasper,Single QA,15,41.35723229774681,41.36,38.11937261719453
random_K2_V16_s43,random,2,43,multifieldqa_en,Single QA,15,35.32890075263772,35.33,26.95719027758141
random_K2_V16_s43,random,2,43,hotpotqa,Multi QA,15,32.37037037037037,32.37,38.785824627612286
random_K2_V16_s43,random,2,43,2wikimqa,Multi QA,15,40.0,40.0,48.98979485566356
random_K2_V16_s43,random,2,43,gov_report,Summarization,15,31.37506469891972,31.38,4.339945688392692
random_K2_V16_s43,random,2,43,multi_news,Summarization,15,22.008819660950156,22.01,6.01889659984726
random_K2_V16_s43,random,2,43,trec,Few-shot,15,53.333333333333336,53.33,49.88876515698588
random_K2_V16_s43,random,2,43,triviaqa,Few-shot,15,93.33333333333333,93.33,24.94438257849294
random_K2_V16_s43,random,2,43,samsum,Few-shot,15,40.80639302687656,40.81,20.19876604361874
random_K2_V16_s43,random,2,43,passage_count,Synthetic,15,0.0,0.0,0.0
random_K2_V16_s43,random,2,43,passage_retrieval_en,Synthetic,15,73.33333333333333,73.33,44.22166387140533
random_K2_V16_s43,random,2,43,lcc,Code,15,55.46666666666667,55.47,32.23841738602495
random_K2_V16_s43,random,2,43,repobench-p,Code,15,42.06666666666667,42.07,28.08669119391286
learned_K2_V16_s43,learned,2,43,qasper,Single QA,15,42.593744586506936,42.59,34.52570818454449
learned_K2_V16_s43,learned,2,43,multifieldqa_en,Single QA,15,43.957237177565965,43.96,27.685878352781387
learned_K2_V16_s43,learned,2,43,hotpotqa,Multi QA,15,45.37037037037037,45.37,40.10873424098878
learned_K2_V16_s43,learned,2,43,2wikimqa,Multi QA,15,37.14285714285714,37.14,46.598589800857404
learned_K2_V16_s43,learned,2,43,gov_report,Summarization,15,32.1355484880322,32.14,5.574179064362493
learned_K2_V16_s43,learned,2,43,multi_news,Summarization,15,21.973868522130868,21.97,4.353997954855884
learned_K2_V16_s43,learned,2,43,trec,Few-shot,15,60.0,60.0,48.98979485566356
learned_K2_V16_s43,learned,2,43,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
learned_K2_V16_s43,learned,2,43,samsum,Few-shot,15,49.83122611785858,49.83,15.801372219835775
learned_K2_V16_s43,learned,2,43,passage_count,Synthetic,15,20.0,20.0,40.0
learned_K2_V16_s43,learned,2,43,passage_retrieval_en,Synthetic,15,73.33333333333333,73.33,44.22166387140533
learned_K2_V16_s43,learned,2,43,lcc,Code,15,45.53333333333333,45.53,34.975928230077834
learned_K2_V16_s43,learned,2,43,repobench-p,Code,15,49.733333333333334,49.73,30.870626095943624
identity_K3_V16,identity,3,,qasper,Single QA,15,4.074315472856651,4.07,5.559317538380944
identity_K3_V16,identity,3,,multifieldqa_en,Single QA,15,20.303470192904637,20.3,23.23687358724767
identity_K3_V16,identity,3,,hotpotqa,Multi QA,15,5.373119408207128,5.37,6.930574686498543
identity_K3_V16,identity,3,,2wikimqa,Multi QA,15,4.212121212121213,4.21,8.52231985558186
identity_K3_V16,identity,3,,gov_report,Summarization,15,13.093958031639035,13.09,10.789684809730602
identity_K3_V16,identity,3,,multi_news,Summarization,15,9.196007555224105,9.2,7.54980852844619
identity_K3_V16,identity,3,,trec,Few-shot,15,40.0,40.0,48.98979485566356
identity_K3_V16,identity,3,,triviaqa,Few-shot,15,18.087301587301585,18.09,29.771187970199755
identity_K3_V16,identity,3,,samsum,Few-shot,15,25.168354466120334,25.17,14.881509530256071
identity_K3_V16,identity,3,,passage_count,Synthetic,15,0.0,0.0,0.0
identity_K3_V16,identity,3,,passage_retrieval_en,Synthetic,15,10.0,10.0,20.0
identity_K3_V16,identity,3,,lcc,Code,15,13.133333333333333,13.13,17.204133870155225
identity_K3_V16,identity,3,,repobench-p,Code,15,15.933333333333334,15.93,15.13259910113116
random_K3_V16_s17,random,3,17,qasper,Single QA,15,51.226389600045515,51.23,31.77998582803129
random_K3_V16_s17,random,3,17,multifieldqa_en,Single QA,15,42.31991445745481,42.32,31.213906395987337
random_K3_V16_s17,random,3,17,hotpotqa,Multi QA,15,45.77777777777778,45.78,42.63048234176289
random_K3_V16_s17,random,3,17,2wikimqa,Multi QA,15,34.73684210526316,34.74,46.435252631816375
random_K3_V16_s17,random,3,17,gov_report,Summarization,15,35.03861532043754,35.04,5.140543818505809
random_K3_V16_s17,random,3,17,multi_news,Summarization,15,22.51552767022178,22.52,4.741136460490215
random_K3_V16_s17,random,3,17,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
random_K3_V16_s17,random,3,17,triviaqa,Few-shot,15,88.88888888888889,88.89,28.97423291201177
random_K3_V16_s17,random,3,17,samsum,Few-shot,15,49.8625218024958,49.86,20.052348983352783
random_K3_V16_s17,random,3,17,passage_count,Synthetic,15,10.0,10.0,27.0801280154532
random_K3_V16_s17,random,3,17,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
random_K3_V16_s17,random,3,17,lcc,Code,15,73.26666666666667,73.27,26.586880641064724
random_K3_V16_s17,random,3,17,repobench-p,Code,15,57.93333333333333,57.93,29.46515833243656
learned_K3_V16_s17,learned,3,17,qasper,Single QA,15,47.95117845117845,47.95,38.18094818697883
learned_K3_V16_s17,learned,3,17,multifieldqa_en,Single QA,15,37.89380950496626,37.89,25.172009905499735
learned_K3_V16_s17,learned,3,17,hotpotqa,Multi QA,15,38.55555555555555,38.56,41.000752778394954
learned_K3_V16_s17,learned,3,17,2wikimqa,Multi QA,15,44.51282051282052,44.51,46.431529336241994
learned_K3_V16_s17,learned,3,17,gov_report,Summarization,15,33.9661926654027,33.97,4.372101636806171
learned_K3_V16_s17,learned,3,17,multi_news,Summarization,15,23.230681148168358,23.23,5.703360069711786
learned_K3_V16_s17,learned,3,17,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
learned_K3_V16_s17,learned,3,17,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
learned_K3_V16_s17,learned,3,17,samsum,Few-shot,15,53.64751620330387,53.65,14.912486602226858
learned_K3_V16_s17,learned,3,17,passage_count,Synthetic,15,10.0,10.0,27.0801280154532
learned_K3_V16_s17,learned,3,17,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
learned_K3_V16_s17,learned,3,17,lcc,Code,15,77.46666666666667,77.47,28.246219019346444
learned_K3_V16_s17,learned,3,17,repobench-p,Code,15,63.6,63.6,29.544993935803518
random_K3_V16_s29,random,3,29,qasper,Single QA,15,59.89557601647934,59.9,38.358731981467905
random_K3_V16_s29,random,3,29,multifieldqa_en,Single QA,15,37.66559845067181,37.67,27.597390369179756
random_K3_V16_s29,random,3,29,hotpotqa,Multi QA,15,38.37037037037037,38.37,41.06777829717743
random_K3_V16_s29,random,3,29,2wikimqa,Multi QA,15,42.807017543859644,42.81,47.18743853173439
random_K3_V16_s29,random,3,29,gov_report,Summarization,15,33.97118193202127,33.97,3.6634207078142227
random_K3_V16_s29,random,3,29,multi_news,Summarization,15,22.69543471134809,22.7,5.626243364140563
random_K3_V16_s29,random,3,29,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
random_K3_V16_s29,random,3,29,triviaqa,Few-shot,15,89.75468975468975,89.75,23.612548281376053
random_K3_V16_s29,random,3,29,samsum,Few-shot,15,50.557665494031006,50.56,18.200153790987393
random_K3_V16_s29,random,3,29,passage_count,Synthetic,15,27.619047619047617,27.62,43.78881498122914
random_K3_V16_s29,random,3,29,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
random_K3_V16_s29,random,3,29,lcc,Code,15,76.6,76.6,25.48149655468977
random_K3_V16_s29,random,3,29,repobench-p,Code,15,69.73333333333333,69.73,26.284258068703828
learned_K3_V16_s29,learned,3,29,qasper,Single QA,15,57.478481065859704,57.48,32.49726882430909
learned_K3_V16_s29,learned,3,29,multifieldqa_en,Single QA,15,40.11982605309247,40.12,30.265435162571375
learned_K3_V16_s29,learned,3,29,hotpotqa,Multi QA,15,41.7037037037037,41.7,39.828576433082205
learned_K3_V16_s29,learned,3,29,2wikimqa,Multi QA,15,48.44444444444444,48.44,48.65398109654759
learned_K3_V16_s29,learned,3,29,gov_report,Summarization,15,33.703920899894975,33.7,4.2289307220843195
learned_K3_V16_s29,learned,3,29,multi_news,Summarization,15,21.81164370050867,21.81,4.217977120088105
learned_K3_V16_s29,learned,3,29,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
learned_K3_V16_s29,learned,3,29,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
learned_K3_V16_s29,learned,3,29,samsum,Few-shot,15,45.95009580891931,45.95,20.067805326119576
learned_K3_V16_s29,learned,3,29,passage_count,Synthetic,15,15.833333333333334,15.83,33.685638219012894
learned_K3_V16_s29,learned,3,29,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
learned_K3_V16_s29,learned,3,29,lcc,Code,15,80.6,80.6,25.237009859859917
learned_K3_V16_s29,learned,3,29,repobench-p,Code,15,66.4,66.4,29.20456585307624
random_K3_V16_s43,random,3,43,qasper,Single QA,15,47.98595482960274,47.99,35.94323290445583
random_K3_V16_s43,random,3,43,multifieldqa_en,Single QA,15,36.24975589109316,36.25,22.966521357824575
random_K3_V16_s43,random,3,43,hotpotqa,Multi QA,15,35.92592592592593,35.93,43.265220289443825
random_K3_V16_s43,random,3,43,2wikimqa,Multi QA,15,40.0,40.0,48.98979485566356
random_K3_V16_s43,random,3,43,gov_report,Summarization,15,32.95418544697443,32.95,3.8530370903835074
random_K3_V16_s43,random,3,43,multi_news,Summarization,15,22.429798651017865,22.43,5.960420101364141
random_K3_V16_s43,random,3,43,trec,Few-shot,15,80.0,80.0,40.0
random_K3_V16_s43,random,3,43,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
random_K3_V16_s43,random,3,43,samsum,Few-shot,15,51.25908821990211,51.26,20.336829543002903
random_K3_V16_s43,random,3,43,passage_count,Synthetic,15,13.333333333333334,13.33,33.9934634239519
random_K3_V16_s43,random,3,43,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
random_K3_V16_s43,random,3,43,lcc,Code,15,79.0,79.0,27.10965387704781
random_K3_V16_s43,random,3,43,repobench-p,Code,15,66.93333333333334,66.93,30.248893460018593
learned_K3_V16_s43,learned,3,43,qasper,Single QA,15,51.818613791737526,51.82,38.149320538514786
learned_K3_V16_s43,learned,3,43,multifieldqa_en,Single QA,15,37.37953361837362,37.38,25.68358608322044
learned_K3_V16_s43,learned,3,43,hotpotqa,Multi QA,15,33.77777777777778,33.78,40.971836156373215
learned_K3_V16_s43,learned,3,43,2wikimqa,Multi QA,15,41.40350877192983,41.4,48.117533337298056
learned_K3_V16_s43,learned,3,43,gov_report,Summarization,15,34.61237238912346,34.61,4.9606436852382
learned_K3_V16_s43,learned,3,43,multi_news,Summarization,15,22.856616297205086,22.86,5.461207638798229
learned_K3_V16_s43,learned,3,43,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
learned_K3_V16_s43,learned,3,43,triviaqa,Few-shot,15,92.38095238095238,92.38,18.0534186769688
learned_K3_V16_s43,learned,3,43,samsum,Few-shot,15,49.235567599300786,49.24,18.687872218437555
learned_K3_V16_s43,learned,3,43,passage_count,Synthetic,15,14.166666666666666,14.17,33.80910462516799
learned_K3_V16_s43,learned,3,43,passage_retrieval_en,Synthetic,15,100.0,100.0,0.0
learned_K3_V16_s43,learned,3,43,lcc,Code,15,75.06666666666666,75.07,26.943067547866352
learned_K3_V16_s43,learned,3,43,repobench-p,Code,15,64.53333333333333,64.53,27.41499994933836
identity_K4_V16,identity,4,,qasper,Single QA,15,12.546962080241942,12.55,11.490973002573416
identity_K4_V16,identity,4,,multifieldqa_en,Single QA,15,39.07332540423843,39.07,27.337139618736657
identity_K4_V16,identity,4,,hotpotqa,Multi QA,15,4.043822843822844,4.04,6.156958032151159
identity_K4_V16,identity,4,,2wikimqa,Multi QA,15,8.40882371842124,8.41,11.69165890952729
identity_K4_V16,identity,4,,gov_report,Summarization,15,27.945759463282474,27.95,5.676796116780319
identity_K4_V16,identity,4,,multi_news,Summarization,15,19.089230862713066,19.09,7.0204726612148365
identity_K4_V16,identity,4,,trec,Few-shot,15,53.333333333333336,53.33,49.88876515698588
identity_K4_V16,identity,4,,triviaqa,Few-shot,15,84.60317460317461,84.6,30.10270485365348
identity_K4_V16,identity,4,,samsum,Few-shot,15,39.55206765491765,39.55,13.318605937054734
identity_K4_V16,identity,4,,passage_count,Synthetic,15,5.972222222222222,5.97,11.150970173149469
identity_K4_V16,identity,4,,passage_retrieval_en,Synthetic,15,10.0,10.0,27.0801280154532
identity_K4_V16,identity,4,,lcc,Code,15,34.666666666666664,34.67,32.24627454795704
identity_K4_V16,identity,4,,repobench-p,Code,15,44.93333333333333,44.93,25.25989355128446
random_K4_V16_s17,random,4,17,qasper,Single QA,15,52.16580291725482,52.17,37.76608663566995
random_K4_V16_s17,random,4,17,multifieldqa_en,Single QA,15,36.851023178374355,36.85,29.503144251190434
random_K4_V16_s17,random,4,17,hotpotqa,Multi QA,15,45.77777777777778,45.78,42.63048234176289
random_K4_V16_s17,random,4,17,2wikimqa,Multi QA,15,40.0,40.0,48.98979485566356
random_K4_V16_s17,random,4,17,gov_report,Summarization,15,35.023002209793916,35.02,4.994861889547853
random_K4_V16_s17,random,4,17,multi_news,Summarization,15,21.800766063864955,21.8,4.582349659857415
random_K4_V16_s17,random,4,17,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
random_K4_V16_s17,random,4,17,triviaqa,Few-shot,15,88.88888888888889,88.89,28.97423291201177
random_K4_V16_s17,random,4,17,samsum,Few-shot,15,50.28382415439493,50.28,16.457149393145865
random_K4_V16_s17,random,4,17,passage_count,Synthetic,15,31.111111111111107,31.11,44.6661138716484
random_K4_V16_s17,random,4,17,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
random_K4_V16_s17,random,4,17,lcc,Code,15,72.26666666666667,72.27,29.654604289309873
random_K4_V16_s17,random,4,17,repobench-p,Code,15,63.46666666666667,63.47,30.070731432555625
learned_K4_V16_s17,learned,4,17,qasper,Single QA,15,62.83874526574973,62.84,37.01600805693559
learned_K4_V16_s17,learned,4,17,multifieldqa_en,Single QA,15,41.616160564519916,41.62,29.278539870049723
learned_K4_V16_s17,learned,4,17,hotpotqa,Multi QA,15,43.7936507936508,43.79,40.465588402952676
learned_K4_V16_s17,learned,4,17,2wikimqa,Multi QA,15,42.80701754385965,42.81,47.809512247802004
learned_K4_V16_s17,learned,4,17,gov_report,Summarization,15,34.927390459848375,34.93,3.7208491893636917
learned_K4_V16_s17,learned,4,17,multi_news,Summarization,15,22.819374360472075,22.82,5.359261483163902
learned_K4_V16_s17,learned,4,17,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
learned_K4_V16_s17,learned,4,17,triviaqa,Few-shot,15,95.55555555555556,95.56,16.62958838566196
learned_K4_V16_s17,learned,4,17,samsum,Few-shot,15,49.02379064460842,49.02,18.120021196203858
learned_K4_V16_s17,learned,4,17,passage_count,Synthetic,15,6.666666666666667,6.67,16.99673171197595
learned_K4_V16_s17,learned,4,17,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
learned_K4_V16_s17,learned,4,17,lcc,Code,15,77.53333333333333,77.53,27.254031302216966
learned_K4_V16_s17,learned,4,17,repobench-p,Code,15,52.86666666666667,52.87,30.456234537812158
random_K4_V16_s29,random,4,29,qasper,Single QA,15,63.2263563924538,63.23,40.06885315513685
random_K4_V16_s29,random,4,29,multifieldqa_en,Single QA,15,36.88478542985232,36.88,29.14445559410888
random_K4_V16_s29,random,4,29,hotpotqa,Multi QA,15,49.666666666666664,49.67,41.46484454731904
random_K4_V16_s29,random,4,29,2wikimqa,Multi QA,15,41.568627450980394,41.57,48.05161904703252
random_K4_V16_s29,random,4,29,gov_report,Summarization,15,33.53606291517032,33.54,4.251401330423804
random_K4_V16_s29,random,4,29,multi_news,Summarization,15,23.507805946139985,23.51,6.587403122795503
random_K4_V16_s29,random,4,29,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
random_K4_V16_s29,random,4,29,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
random_K4_V16_s29,random,4,29,samsum,Few-shot,15,51.74862147822997,51.75,16.64577648636825
random_K4_V16_s29,random,4,29,passage_count,Synthetic,15,20.0,20.0,40.0
random_K4_V16_s29,random,4,29,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
random_K4_V16_s29,random,4,29,lcc,Code,15,81.33333333333333,81.33,24.59448899426229
random_K4_V16_s29,random,4,29,repobench-p,Code,15,54.93333333333333,54.93,29.49229654597206
learned_K4_V16_s29,learned,4,29,qasper,Single QA,15,67.05228382540756,67.05,36.93278594500809
learned_K4_V16_s29,learned,4,29,multifieldqa_en,Single QA,15,39.06346641724251,39.06,28.12709625390229
learned_K4_V16_s29,learned,4,29,hotpotqa,Multi QA,15,33.77777777777778,33.78,40.971836156373215
learned_K4_V16_s29,learned,4,29,2wikimqa,Multi QA,15,41.40350877192983,41.4,48.117533337298056
learned_K4_V16_s29,learned,4,29,gov_report,Summarization,15,33.74247447677074,33.74,3.35276857133419
learned_K4_V16_s29,learned,4,29,multi_news,Summarization,15,22.779479966958228,22.78,5.885287588725261
learned_K4_V16_s29,learned,4,29,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
learned_K4_V16_s29,learned,4,29,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
learned_K4_V16_s29,learned,4,29,samsum,Few-shot,15,50.38592210932579,50.39,17.867233457271162
learned_K4_V16_s29,learned,4,29,passage_count,Synthetic,15,22.22222222222222,22.22,39.75231959999626
learned_K4_V16_s29,learned,4,29,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
learned_K4_V16_s29,learned,4,29,lcc,Code,15,76.2,76.2,27.323250172700906
learned_K4_V16_s29,learned,4,29,repobench-p,Code,15,63.6,63.6,30.194480731860033
random_K4_V16_s43,random,4,43,qasper,Single QA,15,57.391883406654465,57.39,35.87792095914051
random_K4_V16_s43,random,4,43,multifieldqa_en,Single QA,15,37.32704252401519,37.33,29.4695488718876
random_K4_V16_s43,random,4,43,hotpotqa,Multi QA,15,33.7037037037037,33.7,40.6969461583028
random_K4_V16_s43,random,4,43,2wikimqa,Multi QA,15,53.333333333333336,53.33,49.88876515698588
random_K4_V16_s43,random,4,43,gov_report,Summarization,15,34.36800679134738,34.37,4.17907728453013
random_K4_V16_s43,random,4,43,multi_news,Summarization,15,21.863979199106176,21.86,4.8907414922984405
random_K4_V16_s43,random,4,43,trec,Few-shot,15,73.33333333333333,73.33,44.22166387140533
random_K4_V16_s43,random,4,43,triviaqa,Few-shot,15,94.60317460317461,94.6,16.756372343360823
random_K4_V16_s43,random,4,43,samsum,Few-shot,15,51.23092661048357,51.23,16.942709035651554
random_K4_V16_s43,random,4,43,passage_count,Synthetic,15,23.333333333333332,23.33,40.27681991198191
random_K4_V16_s43,random,4,43,passage_retrieval_en,Synthetic,15,93.33333333333333,93.33,24.94438257849294
random_K4_V16_s43,random,4,43,lcc,Code,15,75.53333333333333,75.53,28.213156899259292
random_K4_V16_s43,random,4,43,repobench-p,Code,15,60.266666666666666,60.27,28.783019685610164
learned_K4_V16_s43,learned,4,43,qasper,Single QA,15,58.12547583135818,58.13,36.50165700355041
learned_K4_V16_s43,learned,4,43,multifieldqa_en,Single QA,15,36.78598402185651,36.79,28.861382603232553
learned_K4_V16_s43,learned,4,43,hotpotqa,Multi QA,15,45.77777777777778,45.78,42.63048234176289
learned_K4_V16_s43,learned,4,43,2wikimqa,Multi QA,15,48.07017543859649,48.07,48.84129864226053
learned_K4_V16_s43,learned,4,43,gov_report,Summarization,15,34.52148839116496,34.52,4.594801178055211
