condition_id,method,scope,layer,kv_head,key_vectors,normalized_key_mse,norm_restored_key_mse,relative_key_mse,maximum_channel_magnitude,max_over_rms,channel_second_moment_max_over_mean,attention_pre_softmax_logit_mse,attention_probability_kl,attention_output_mse
wk_pca_h_K2_V16,wk_pca_h,head,11,7,4096,0.0008842618772177957,0.3780950754880905,0.11314843952111256,0.4013243615627289,4.540466805111315,5.344608641365433,0.7449271739342525,0.11567867640405893,0.0006829896738054231
wk_pca_h_K2_V16,wk_pca_h,head,12,0,4096,0.0008130098722176626,0.4366454407572746,0.10302295199743329,0.37130019068717957,4.200782087352621,4.986608956935244,0.7493315430877269,0.22438145615160465,0.0010339554719394073
wk_pca_h_K2_V16,wk_pca_h,head,12,1,4096,0.000836238577903714,0.4564632698893547,0.10672812759741183,0.3410148322582245,3.8581423850863352,4.130173012541798,0.6853349994265313,0.16973811201751232,0.0009524808992864564
wk_pca_h_K2_V16,wk_pca_h,head,12,2,4096,0.0007852939525037073,0.3738296963274479,0.10022036263577593,0.32506686449050903,3.6777117285525573,3.5822567272142622,0.4895854042752212,0.1475406438112259,0.0008646685091662221
wk_pca_h_K2_V16,wk_pca_h,head,12,3,4096,0.0008064829089562409,0.3579617775976658,0.1029170743165179,0.34264615178108215,3.876598653854415,4.472482502774342,0.7847949394240946,0.19002165086567402,0.0018456950783729553
wk_pca_h_K2_V16,wk_pca_h,head,12,4,4096,0.0007346201018663123,0.4840678460896015,0.09409928867205877,0.2886812686920166,3.26605570760465,3.1920173759398263,0.8978293048940439,0.16912597976624966,0.0022336317342706025
wk_pca_h_K2_V16,wk_pca_h,head,12,5,4096,0.0007465881717507727,0.4417600519955158,0.09529490182502212,0.3061755299568176,3.4639806874640136,3.2155916244469327,0.6810319539863928,0.1775170024484396,0.0015882009320193902
wk_pca_h_K2_V16,wk_pca_h,head,12,6,4096,0.0007500153296859935,0.48331518471241,0.09548809937933254,0.3335728943347931,3.773946459736103,3.663719536366199,0.7220802084047194,0.19810509495437145,0.0015518959844484925
wk_pca_h_K2_V16,wk_pca_h,head,12,7,4096,0.0007640281546628103,0.4425632730126381,0.09727328829133217,0.3404310643672943,3.851537807586951,3.230316339418777,0.7487338476943226,0.19719051010906696,0.0021762583928648382
wk_pca_h_K2_V16,wk_pca_h,head,13,0,4096,0.0008605940238339826,0.4403381608426571,0.11014286472517708,0.34447741508483887,3.897317044745426,2.8332269882140952,0.5399179477208307,0.14566240832209587,0.0006893680911161937
wk_pca_h_K2_V16,wk_pca_h,head,13,1,4096,0.0008659237500978634,0.4216804727911949,0.1109545342754519,0.37683919072151184,4.263448721624388,3.983715472181567,0.7303937871088991,0.1149858171120286,0.0006337199884001166
wk_pca_h_K2_V16,wk_pca_h,head,13,2,4096,0.0008731569905648939,0.4866541028022766,0.1113563039864289,0.37426698207855225,4.2343475068246255,4.520906326392735,0.6207820453606618,0.1399531876668334,0.0009197647086693905
wk_pca_h_K2_V16,wk_pca_h,head,13,3,4096,0.0008723085629753768,0.45769786462187767,0.11132761814095,0.39426133036613464,4.460557718585341,3.424141366807182,0.7219554388035111,0.148306118324399,0.0007331941596930847
wk_pca_h_K2_V16,wk_pca_h,head,13,4,4096,0.0008585248797317035,0.4928526543080807,0.10991869860905518,0.35989585518836975,4.0717567775814825,3.3043447738594605,0.5950645312928317,0.14409656263887882,0.0013768920762231573
wk_pca_h_K2_V16,wk_pca_h,head,13,5,4096,0.0008585986288380809,0.437051497399807,0.10967960670824779,0.3689262270927429,4.173923764414786,3.1889725815975973,0.7886554874174776,0.19441763125360012,0.001203159634314943
wk_pca_h_K2_V16,wk_pca_h,head,13,6,4096,0.0008582329464843497,0.39898528903722763,0.10980532185698133,0.3793013393878937,4.2913047547617245,3.847770811723741,0.7401651750531113,0.12740415707230568,0.0011524511937750503
wk_pca_h_K2_V16,wk_pca_h,head,13,7,4096,0.0007950888539198786,0.37915803864598274,0.10179043726643132,0.30611351132392883,3.4632790125699695,3.467183128353587,0.7375618784051192,0.1972761545330286,0.0012472811940824613
wk_pca_h_K2_V16,wk_pca_h,head,14,0,4096,0.0008576476029702462,0.46806835755705833,0.10885306687617922,0.3416253924369812,3.8650500890382364,4.280889593002898,0.7011620594046967,0.1920509748160839,0.0014330866397358477
wk_pca_h_K2_V16,wk_pca_h,head,14,1,4096,0.0008786593898548745,0.4882422536611557,0.11225440554592019,0.3933487832546234,4.4502334494425915,2.9714851969913783,0.6320981254354555,0.14304311200976372,0.0006578297179657966
wk_pca_h_K2_V16,wk_pca_h,head,14,2,4096,0.0007441064444719814,0.47243284434080124,0.09533968009582242,0.2735213339328766,3.0945406240686344,2.341923212173389,0.8464463589019477,0.22301619313657284,0.003189227427355945
wk_pca_h_K2_V16,wk_pca_h,head,14,3,4096,0.0008585946125094779,0.5181115679442883,0.10993140657842201,0.3760070204734802,4.254033782723313,2.9328789748803583,0.6020884151347199,0.14140439219772816,0.0007338097639149055
wk_pca_h_K2_V16,wk_pca_h,head,14,4,4096,0.0008592306694481522,0.482537392526865,0.10963580095863616,0.36529433727264404,4.132833638008609,3.839237909395293,0.8815772816916423,0.10627623461186886,0.0013071759167360142
wk_pca_h_K2_V16,wk_pca_h,head,14,5,4096,0.0008873568731360137,0.5047881901264191,0.11355124044104421,0.37867724895477295,4.284243973836977,3.6646021882147743,0.9780774330302754,0.20971365831792355,0.002015524441958405
wk_pca_h_K2_V16,wk_pca_h,head,14,6,4096,0.0007735476538073272,0.4625749960541725,0.09870520117298204,0.3318007290363312,3.7538967152031657,3.253789134374024,1.0278251380251164,0.19054786302149296,0.0024728268035687506
wk_pca_h_K2_V16,wk_pca_h,head,14,7,4096,0.000917554454645142,0.49768729135394096,0.11734056941086127,0.3768884837627411,4.2640064212845585,3.8267308401296614,0.7268849943581148,0.15472242049872875,0.0012310050806263462
wk_pca_h_K2_V16,wk_pca_h,head,15,0,4096,0.0008821750234346837,0.43206536397337914,0.11293392334201162,0.3680887222290039,4.164448490064048,3.926000268789792,1.5104281033224065,0.09945494122803211,0.0007796531208441593
