condition_id,method,bit_width,seed,task,category,example_index,example_id,dataset_length,length_bucket,score
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,18,0e6d9eaa143bb2a251695d6cc0556c5e03f25ccbb56a171f,1644,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,19,bd1fcb1c0f33cf6bc44554bff4ec86fed2a4fc90e8d18cdf,2836,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,20,b0bc5483c009536bf3dcf582b3b2015d4db13aaf81df8c9a,3885,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,21,e877b03879e4db0ccc7618230cad71590dadd808fc7a8152,3831,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,22,b7eb32148f033ee9882d1096f1b0a2f75b4e4a05308c7292,2250,0-4k,42.85714285714285
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,23,11697ce7f07d6badb6224d68ed40229693b66941ed3a156d,2838,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,24,c483210fc867c15f41b696d521b983cdcf41c2062e6ac3fb,3381,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,25,2a51c07e65a9214ed2cd3c04303afa205e005f4e1ccb172a,3852,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,26,867b7b94ee2ae6051131ca90ebc66df6ba3084f4bb3bdda8,1822,0-4k,4.761904761904761
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,27,38b265f4caee01966b67dca127276d17f640322b7a11b3f4,2077,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,28,c21ac70b9fefd1be0058d56b0eaa81d065271558b901364a,2992,0-4k,7.4074074074074066
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,29,45104af27b1eaf72961c861eeae1013869612e3d5f258927,2255,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,30,7de339432271d1324e9ea25f6321364528c6fd2f8ea2e3d1,3372,0-4k,24.000000000000004
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,31,eca9924a93084bb987fc705af683806564fa2d04e9dba909,3181,0-4k,50.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,32,d1aa1132439bd292965634095bf1c9943e062bb6645ff78c,3307,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,33,54797939fdd2089aeb0c4242e660b2ff1914538839e9a21e,2424,0-4k,40.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,34,e2a3009e3e15b0e45552a4ab0c593e027e64acf190b2903b,3302,0-4k,83.33333333333333
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,35,a98bc410d113f968de393f3da14435b31b34a8ce2ccec169,3158,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,36,86d091f9a2a36e97ae2f587ff9e1beb3e41c34862d70451e,3570,0-4k,75.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,37,a533586fadb3dbf78a61381a0f040d993ae1d5cd3e66b98d,3820,0-4k,15.384615384615385
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,38,861cbf67995653276e955ddb68584eb35263f970a710c86c,3722,0-4k,97.14285714285714
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,39,ca6ab28a7624b35d6e14bdd51a24f6cba93df17b033a0945,1561,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,40,689421214f9b71be11d80ef9ae68b49974a8bd7e4313cd58,2091,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,41,57825167e9b5b23b2f03e2675d9c7e96814b6785975b5dff,3405,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,42,c5692a8d9bf0880f0cb4d893511e2b9245a914f828cebcf6,2009,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,43,ba8b9314903599bb79e4a4148ebae6ae59c5d717a1a2a936,1899,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,44,b1e77f6928aff3baafd48d7674dc39bd72293dce6956dbde,2150,0-4k,94.73684210526316
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,45,c0f67594ed1d5ba890abd05585f849a4bdde9f30e9054ea8,2895,0-4k,14.634146341463413
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,46,3e0ebe8cd7c6ad2ed6b011e47c1a06464ae4eed1b47c9d37,2361,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,47,76ade8dc03f520d725ee2b1decb2904f80becbc3dd6fb9b5,1701,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,48,987ab3762f78d7c33799631fec402ae2ed66ecbb0708347b,1913,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,49,f1d8b6d074397f7bead6a59be4c66dc5f1f1a058f74f1402,3794,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,50,fa1c557ea338532fb1c34125934ce83b2b70e02dd12931d3,3757,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,51,d95b33cbe3496fb98638b3c3b1a956847b6472aa8d18a5cc,2393,0-4k,80.00000000000001
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,52,704c0c46089ffbd8f6c94c06071a440d930d82a59a1d4edc,2958,0-4k,16.216216216216214
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,53,c32bcab75bbb243cbd0fa7d6cea385a9aa1220c9fb455f09,2220,0-4k,7.6923076923076925
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,54,b959a2ca0687fbe1c4f11a6fda00eb9341525f1502c9afc6,3566,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,55,83246d680e84d965de12202eeca2955546e9261630d543c5,1671,0-4k,12.500000000000004
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,56,181a2d144f719517ed2033408c263c328c3c7eb9cddc78c6,2289,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,57,006bf0292d7a46cfbe4bc50f63e92d34411ea060f5b547ec,3817,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,58,35be0474e7f491742c4f764a3ed5fc174465bf0ba26ebff0,3855,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,59,128f8753d02c6777ce3244345d4799613c188be0b6b66b7a,2667,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,60,c3694e336a5431082844e851d3bf6ca4b1d21ce87665281e,2649,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,61,1443430475309d05eb23043251943ee0b3c3ade6f0730fdc,2083,0-4k,32.608695652173914
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,62,0b04d1a3009c6f4f4502defd297b37bb756f8e5e904d2449,1651,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,63,78ec8052a16e28c7c9da9d61bfd7b70c05ada0efa5169524,1898,0-4k,77.77777777777777
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,64,3eb54f9ba615e042408b8ddafcbd4d41db0f1e72c8eedca8,2133,0-4k,14.285714285714285
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,65,ba4d8e9921bcc53ce93a458307141bc528d92addb66cbc95,3974,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,66,1ef257d8f567afd7d7057d678d14d28941a912b4df8b5775,2361,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,67,5a66bf2184751add62aab933cf9076dc61faf39f716d2e72,1912,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,68,59589a5aa08f01c9772844cd16cf3a57aaf9567123ba2154,2164,0-4k,11.320754716981131
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,69,31a683b8dfd8036c61d738d6bd75c5c6d7e627ba61634b20,2473,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,70,33c06a5e9eb93d7a970d8e42e3ab04467182eef7113c5c5f,3846,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,71,69e126e9192d0ccc3669d9214ad94883c63d5cc1609e85b4,3471,0-4k,48.648648648648646
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,72,a62a087ff34f25cc4f76205a1431eb4c2254d4ad01c630d4,2759,0-4k,60.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,73,741e32f2f93410bcffc12553b94d72b680db834ee5a45669,3367,0-4k,42.105263157894726
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,74,7dbc40699fa6742050f798cfeea408507ca4b90811be532d,2823,0-4k,50.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,75,b1fdb80cd96f455762f4f3be78a4932e7ae5edb2802d9e5c,3244,0-4k,88.8888888888889
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,76,9559dbefad997c0a896d9cae62aeeb1703add67a670930fb,3634,0-4k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,77,3ead7355dc4b6356c66ae3a8cffe00652a7d35a899dcb316,1939,0-4k,81.48148148148148
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,78,5c576f06ce64e385da68b3465a0e077c81651dfbc19c72a4,1877,0-4k,71.42857142857143
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,79,5fa58c27137b7ed6888f0d3c5b3450aee78a7d479d98672c,2327,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,80,40490daeb7eba9f934f4613aac7ec5d957d1482bce802c8a,3313,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,81,973f0a7a906c8f84200007bfe0c611f041fe389c316707b7,3841,0-4k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,82,fb7bbe83a369588ad73dd99826afd3c20d38769f5b0c2a31,2754,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,83,37c0ca334bad96a1cf17879108e112591f7088f3794b6533,3160,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,84,f183167177d0ddfc059aff91b6bd78bd5e9861b998261a2d,1868,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,85,a3a74b9eba905def46e1b99988f18ad74a451de8a53b1b15,3862,0-4k,76.92307692307692
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,86,214680ec183fe8bec3a65633d71c3690f5c3b35e5e8e41a6,3861,0-4k,2.7027027027027026
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,87,7b4d3a64f9dd6e23da5f1530bd92ced5c5adf84ce3c1e2ee,3305,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,88,cd873a30eb42011afd9007db9d38aad584c2734f48330dce,2060,0-4k,37.49999999999999
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,89,088e3b32e2812d8fcca9f4fad976de94317893b5cb210f4a,1906,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,90,ecdc1201351d1467d8b55b82ce8e54846f36e141284db44e,1443,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,91,e2b21e6c72b2a258c8d8dd7b7f94ee08b4a1edd012ccce04,1541,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,92,b89bb41df843f9c8c292df5290d3e62e2ac62171991d5fbf,1908,0-4k,10.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,93,a7281359720bac697e8f2d18c8d460b238d46b17205a5f4a,3704,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,94,56600b6a10fb297db2b0c15a21c2d49f7a0a90f927387e3b,1639,0-4k,69.56521739130434
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,95,ab031ab8495d8200afcf794d5368ed54353ec254b176d190,2435,0-4k,53.96825396825397
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,96,aefe71d17866995c454d51362893d2fb48de1a3d55d3cdb0,1514,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,97,48fc8f0bab4c2e63d0703b11d8902a4082d9d77eb8ef611c,2156,0-4k,84.21052631578947
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,98,e88c5e44dbf7203c800c503bdfddb020c564fc323deff33c,3040,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,99,d9c7574b1ed1ebd6eb755e6bbeee3513c9c912771059348c,2533,0-4k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,100,752f0351806ae2e7a2a5f72c666c247706a8e8d059907f4d,4210,4-8k,47.22222222222222
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,101,b88143528621f772f4673e1d5249faa750e66bd3d25dc48a,4820,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,102,536136d642ecfb95aa51b8057018d9e41fbc39100f4ae120,4460,4-8k,85.71428571428571
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,103,9b239d896d4e14a1119ff7a96adf888b3ee3672b9890917d,4106,4-8k,40.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,104,db44156fb95ba706642d8db8b12cc990e19840d25966d5b4,4719,4-8k,20.000000000000004
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,105,585cb871b289390d1702cbbe783eaf7874fe78b61efc8667,6182,4-8k,38.46153846153846
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,106,9b74d12df29676d618b03e2da39919e522a4bcdf638e7977,4173,4-8k,50.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,107,2df2169344b32d1abc45360c4fa3529689a25d9aed1f1de9,4465,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,108,b920b0a031389d0ba6a69af9b9460755870ba0b2bbb30f8b,4856,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,109,210d7e49f1b17fdad67a9a09194869f85065ed34e59062b8,4924,4-8k,80.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,110,ce0c9192b838497901c0360f9f775aaaa8711369f3ef9ed2,4581,4-8k,6.896551724137931
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,111,976994364dbcccb985af23bc0cedfb408add4985203d5b46,4111,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,112,fbc4a45ff813e0a9578becabc2079b8da6de5193d5827cd9,4704,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,113,14a3bbb82b8513481e056adb121e5b37e648bb44e97406f2,6244,4-8k,34.14634146341463
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,114,e28df0e3283943b1e011e1dba7a231e35269588b73697ca4,7837,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,115,2b7593f9c20a839d48e19625c062529532fbfd9c2f830f88,4404,4-8k,16.39344262295082
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,116,497b1525e2ccae21bc01a98ef3512d180ab07546589dd537,4902,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,117,5b13aa35815812df257039222ea69b902de31f1e73911905,5331,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,118,3986e832a691446dc11b553c3837efbcd0070a267903c179,4160,4-8k,40.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,119,a79763fea9f012a21af72c264b6853ad325dc087408fdb56,4369,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,120,10f5ce4c9054e6a2508cc67328ca303d3b5ee57bae2b7fd9,4779,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,121,34876cd63f0e18aebfa721150cc5e3e83c4d46aad5327a28,4109,4-8k,42.85714285714285
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,122,9dbbc977fdb65fff35043a30467540bb81fe4f6767dc01fe,4572,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,123,7e86fb429fcfec3ed6f1303b6002a68d23851bf87d981bc6,4091,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,124,5650ed820eb82845ddc5e1ed504aa97c22e61f4f2b4467c4,5344,4-8k,21.62162162162162
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,125,d3af022e32bc31e242abe8c024bc1627a0a17ee4c938297d,4217,4-8k,80.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,126,74989bf74a29b3b9acd22779ad89ced50999f6563e328b7a,4542,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,127,04d9e82efc74cd3ef2b635904c05a5f0b2c34ac5a4318304,4906,4-8k,86.41975308641973
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,128,8f319fe001c7a7d8bde3d32f8abc1d1b460eb04b6022fed7,4600,4-8k,50.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,129,5a2909819e072daa4a8675b39a5df24034e7c6a22709d035,4527,4-8k,18.181818181818183
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,130,77d5b65213c33d96b4c145e035798509a2d46c7d01756f8d,4841,4-8k,57.14285714285715
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,131,586bbad29218deb4380c476e5c3dbe4e127206138d9b5284,6810,4-8k,28.571428571428577
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,132,f67ea370aeb4a333c57d3c78eec165f57815ead93bed9112,4771,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,133,67e9599e8ede0b568d2521adb1f395e7b74d8eeec5c1e0b8,4253,4-8k,24.000000000000004
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,134,d70f861b0ae1a38fa3562f6e2da8ec23b8d20780747dd0a6,4855,4-8k,80.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,135,101ede1900aed69c4ea0a31920aed89c64b5c92cc44b6247,4880,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,136,ef9f46e9b2671cb00a9ead0fec51bdd8ac923e6f524b9ebb,6396,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,137,476f28c6b78e34a796d45e194120504620bbbf42278dfab7,4090,4-8k,47.61904761904762
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,138,9ae2ec3c2e3465020bb7ec7ab78d5e592d9ab2e3cfa66b01,4240,4-8k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,139,14407f1d7c9c6c4a173a5aae06de2a46a24257ba6e98bf2b,4576,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,140,755daa298cdf770c8ed19ddf39270f07e077d88a82aaa0dc,4263,4-8k,12.5
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,141,ddc6bc30de561312913bb1868a4613a33d0a09adefbd8de6,4286,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,142,c18d9ff7185dc4fb286c4bc9d4e26aa1d2cae4c3bd2ab473,4073,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,143,44a094746f7f8f2b2d019500cc03e680dd5d17620691e914,4133,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,144,0225501ce54ac2c95a557a5691a4322482af24748391e6e9,4104,4-8k,66.66666666666666
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,145,34c5eb16ccc55869a263dfda28d028267e29ee243880c9d5,5136,4-8k,15.384615384615383
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,146,3e719fb0a9e76f230ee502c8b24d52a04faa8303520e9f8e,5147,4-8k,57.14285714285715
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,147,01a9ec56805c938ec7ad3cc00bd2d02b8347194fd7e6a0a4,4489,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,148,d890086b7ad0f59eb69b6db92bf23051d1e5abd7785121a7,4119,4-8k,5.555555555555555
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,149,bc4291d5c3ffe8c5dd06af624c081795619716987d468790,4524,4-8k,80.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,150,576436df7e468f5fea9088bd91683211b1e2d0867d82c545,4579,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,151,a93ecd0835d11bbbc58f2a33b6d51de3909be76c33133f5b,4599,4-8k,23.52941176470588
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,152,cb946dbdf9ffc22ebecce124f301530e4d5b721497ef6d5e,4287,4-8k,41.66666666666667
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,153,81e57b1fed504d174d593b8f0864a5e25b29785563a5f54b,4521,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,154,bc7eab44a275ee5ece6a7875437bf83c9705081ff0f05c08,4322,4-8k,35.294117647058826
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,155,036805beea8a6e2cb953c1f2ca9559ea4dba4a824a37b4b5,4127,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,156,dccaa27ae0be7f8009022b212d3ccc2d00a13e99c687dad8,4055,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,157,3dd4efe4ba810c79311129e5d05cdb01a69522f464c7813d,6817,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,158,d9a7e58e9aab49320c85391f5c17e5de89cfc1f573c28998,6810,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,159,d5e92fcef6747ba1518ae7d8a46ad274b585425b2c889d5b,4738,4-8k,55.55555555555556
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,160,978f7c19ea6c745ddb18300a6dc9c451661e357fca3add52,4177,4-8k,33.333333333333336
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,161,d7906e115d8431133b71ebc7153d10a816d90301d0def756,4481,4-8k,50.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,162,c8597801a4a3bf1497b07619054e5f24fd395eb210d113fa,7257,4-8k,28.571428571428577
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,163,dcadecc0543ae52be074ae5faf2f33c684278cef100a96b2,4746,4-8k,100.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,164,98bd8cd56213ae44d7e70986840d791976f3a7d6bf333465,4323,4-8k,43.47826086956522
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,165,a4fb3e0fa052620263db39d9a236e26a4d7217452498793c,4475,4-8k,88.8888888888889
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,166,ca9328754a1ec513ba1e0f95d799d2c51edccde929004afc,4104,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,167,1d74cf15feae9302442102605c3838418f99b746b992ae00,4536,4-8k,15.686274509803921
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,168,574a80e4ecd72977307dee420eb3aeebfa83ea1ece7c1b98,4123,4-8k,75.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,169,37d310b8f25173a3a2c9d20ebe84ffafefa0058f86e8d0e4,5151,4-8k,0.0
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,170,3bbe79889187b6242bf6c2105f20fab23c710d2ab512f630,4566,4-8k,32.727272727272734
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,171,02e222e13bc8a4f8a0a546d5145c47bd9ce846cc56930252,4964,4-8k,19.047619047619047
learned_K2_V2_s35_step10000,learned,2,35,qasper,Single QA,172,fea2cbfb8a37b19a11e07eaa90128173b42221db70044e00,4063,4-8k,22.22222222222222
